toolCode,sectionTitle,indicatorCode,prompt,type,options,stages,isQualitative
FSIC,Functional Communication,FSIC-0211,Responds appropriately when spoken to,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Functional Communication,FSIC-0212,Follows multi step instructions,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Functional Communication,FSIC-0213,Requests help independently,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Functional Communication,FSIC-0214,Asks questions when confused,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Functional Communication,FSIC-0215,Expresses likes and dislikes clearly,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Functional Communication,FSIC-0216,Communicates pain or discomfort,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Functional Communication,FSIC-0217,Greets familiar and unfamiliar people appropriately,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Functional Communication,FSIC-0218,Introduces self independently,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Functional Communication,FSIC-0219,Makes simple phone calls with assistance,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Home Participation,FSIC-0220,Makes own bed with assistance or independently,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Home Participation,FSIC-0221,Organizes school bag daily,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Home Participation,FSIC-0222,Helps set the dining table,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Home Participation,FSIC-0223,Wipes tables or surfaces,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Home Participation,FSIC-0224,Organizes toys and books,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Community Participation,FSIC-0225,Walks safely with caregiver in public,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Community Participation,FSIC-0226,Waits appropriately in queues,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Community Participation,FSIC-0227,Identifies important community places,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Community Participation,FSIC-0228,Uses polite manners in public,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Community Participation,FSIC-0229,Participates appropriately during shopping,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Community Participation,FSIC-0230,Identifies trusted adults in community,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Community Participation,FSIC-0231,Participates in family outings responsibly,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Community Participation,FSIC-0232,Follows instructions during field visits,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Mobility and Navigation,FSIC-0233,Walks independently in familiar environments,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Mobility and Navigation,FSIC-0234,Maintains balance while walking,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Safety Awareness,FSIC-0235,Recognizes dangerous objects,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Safety Awareness,FSIC-0236,Identifies emergency situations,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Safety Awareness,FSIC-0237,Uses scissors safely,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Safety Awareness,FSIC-0238,Uses kitchen tools with supervision,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Safety Awareness,FSIC-0239,Recognizes fire hazards,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Safety Awareness,FSIC-0240,Seeks adult help during emergencies,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Executive Functional Independence,FSIC-0241,Completes tasks without reminders,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Executive Functional Independence,FSIC-0242,Follows daily schedule,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Executive Functional Independence,FSIC-0243,Returns to unfinished tasks,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Executive Functional Independence,FSIC-0244,Organizes materials before work,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Executive Functional Independence,FSIC-0245,Follows classroom routines consistently,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Executive Functional Independence,FSIC-0246,Accepts changes in routine,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Executive Functional Independence,FSIC-0247,Completes multi step functional tasks,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Waiting and Self Regulation,FSIC-0248,Waits patiently for preferred activities,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Waiting and Self Regulation,FSIC-0249,Waits in queues appropriately,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Waiting and Self Regulation,FSIC-0250,Waits for turn during games,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Waiting and Self Regulation,FSIC-0251,Accepts delayed rewards,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Waiting and Self Regulation,FSIC-0252,"Accepts ""No"" appropriately",SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Waiting and Self Regulation,FSIC-0253,Controls impulsive behaviour,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Waiting and Self Regulation,FSIC-0254,Uses calming strategies when upset,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Waiting and Self Regulation,FSIC-0255,Returns to task after emotional upset,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Responsibility and Care of Belongings,FSIC-0256,Returns borrowed items,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Responsibility and Care of Belongings,FSIC-0257,Handles fragile objects carefully,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Responsibility and Care of Belongings,FSIC-0258,Maintains responsibility for personal possessions,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Responsibility and Care of Belongings,FSIC-0259,Organizes desk or workspace,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Functional Play and Leisure,FSIC-0260,Participates in structured games,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Functional Play and Leisure,FSIC-0261,Follows game rules,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Functional Play and Leisure,FSIC-0262,Shares materials appropriately,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Functional Play and Leisure,FSIC-0263,Takes turns during activities,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Functional Play and Leisure,FSIC-0264,Completes puzzles independently,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Functional Play and Leisure,FSIC-0265,Builds or constructs with purpose,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Functional Play and Leisure,FSIC-0266,Participates in creative activities,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Choice Making and Self Advocacy,FSIC-0267,Expresses preferences respectfully,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Choice Making and Self Advocacy,FSIC-0268,Requests breaks appropriately,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Choice Making and Self Advocacy,FSIC-0269,Requests accommodations when needed,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Choice Making and Self Advocacy,FSIC-0270,Seeks clarification when confused,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Choice Making and Self Advocacy,FSIC-0271,Makes simple decisions confidently,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Routine Following and Time Awareness,FSIC-0272,Follows morning routine independently,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Routine Following and Time Awareness,FSIC-0273,Follows bedtime routine independently,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Routine Following and Time Awareness,FSIC-0274,Understands daily timetable,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Routine Following and Time Awareness,FSIC-0275,Completes homework routine consistently,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Routine Following and Time Awareness,FSIC-0276,Understands before and after concepts,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Routine Following and Time Awareness,FSIC-0277,Recognizes weekdays and weekends,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Routine Following and Time Awareness,FSIC-0278,Understands simple time concepts,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Task Persistence and Work Habits,FSIC-0279,Continues despite mistakes,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Task Persistence and Work Habits,FSIC-0280,Accepts constructive feedback,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Task Persistence and Work Habits,FSIC-0281,Demonstrates curiosity to learn,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Task Persistence and Work Habits,FSIC-0282,Completes responsibilities consistently,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Task Persistence and Work Habits,FSIC-0283,Maintains focus for 20-30 minutes,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Task Persistence and Work Habits,FSIC-0284,Returns to interrupted work independently,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Task Persistence and Work Habits,FSIC-0285,Demonstrates pride in completed work,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Pre Vocational Functional Readiness,FSIC-0286,Follows simple work instructions accurately,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Pre Vocational Functional Readiness,FSIC-0287,Organizes materials systematically,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Pre Vocational Functional Readiness,FSIC-0288,Identifies quality differences between items,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Pre Vocational Functional Readiness,FSIC-0289,Completes repetitive tasks consistently,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Pre Vocational Functional Readiness,FSIC-0290,Maintains attention during structured work,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Pre Vocational Functional Readiness,FSIC-0291,Requests help when unable to continue,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Pre Vocational Functional Readiness,FSIC-0292,"Follows basic workplace etiquette such as waiting, listening, and taking turns",SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,PRE_SKILL,false
FSIC,Personal Presentation & Hygiene,FSIC-0293,Brushes teeth without reminders,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Personal Presentation & Hygiene,FSIC-0294,Washes face and hands before interacting with others,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Personal Presentation & Hygiene,FSIC-0295,Maintains clean nails and hair,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Personal Presentation & Hygiene,FSIC-0296,Uses deodorant or personal care products when appropriate,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Personal Presentation & Hygiene,FSIC-0297,Maintains appropriate appearance for school or community events,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Personal Presentation & Hygiene,FSIC-0298,Recognizes when grooming is required,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Personal Presentation & Hygiene,FSIC-0299,Maintains hygiene in public settings,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Dressing & Professional Appearance,FSIC-0300,Maintains neat appearance throughout the day,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Dressing & Professional Appearance,FSIC-0301,Organizes wardrobe or personal belongings,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Dressing & Professional Appearance,FSIC-0302,Understands appropriate dress for interviews or workplaces,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Eating & Food Management,FSIC-0303,Uses utensils correctly,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Eating & Food Management,FSIC-0304,Stores leftover food appropriately,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Eating & Food Management,FSIC-0305,Washes reusable containers,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Eating & Food Management,FSIC-0306,Follows basic food hygiene practices,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Eating & Food Management,FSIC-0307,Organizes lunch materials independently,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Home & Domestic Responsibility,FSIC-0308,Makes own bed daily,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Home & Domestic Responsibility,FSIC-0309,Organizes study area,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Home & Domestic Responsibility,FSIC-0310,Disposes waste correctly,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Communication for Functional Living,FSIC-0311,Introduces self confidently,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Communication for Functional Living,FSIC-0312,Greets visitors appropriately,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Communication for Functional Living,FSIC-0313,Requests clarification when confused,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Communication for Functional Living,FSIC-0314,Makes simple phone calls appropriately,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Communication for Functional Living,FSIC-0315,Takes messages accurately,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Communication for Functional Living,FSIC-0316,Asks for help when needed,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Communication for Functional Living,FSIC-0317,Expresses opinions respectfully,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Communication for Functional Living,FSIC-0318,Explains problems clearly,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Community Participation,FSIC-0319,Waits appropriately in queues,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Community Participation,FSIC-0320,Uses polite manners in shops,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
FSIC,Community Participation,FSIC-0321,Returns correct change when guided,SCALE,3 — Independent|2 — With Prompt|1 — Needs Support|0 — Not Applicable,BASIC,false
